month,sp500_nominal,sp500_real,cape,vix,gold_price,rate_10y,sp_return_m,real_return_m,volatility_12m,drawdown,year,decade
1933-05-01,8.87,215.5,11.25,,26.33,3.25,0.2874,0.2873,0.6419,-0.6109,1933,1930s
1933-06-01,10.39,250.45,13.1,,26.33,3.23,0.1714,0.1622,0.6165,-0.5478,1933,1930s
1933-07-01,11.23,262.43,13.75,,26.33,3.21,0.0808,0.0478,0.6156,-0.5262,1933,1930s
1933-08-01,10.67,247.45,13.0,,26.33,3.2,-0.0499,-0.0571,0.4204,-0.5532,1933,1930s
1933-09-01,10.58,245.37,12.92,,26.33,3.18,-0.0084,-0.0084,0.4169,-0.557,1933,1930s
1933-10-01,9.55,221.48,11.7,,26.33,3.17,-0.0974,-0.0974,0.401,-0.6001,1933,1930s
1933-11-01,9.78,226.81,12.01,,26.33,3.15,0.0241,0.0241,0.3987,-0.5905,1933,1930s
1933-12-01,9.97,231.22,12.28,,26.33,3.14,0.0194,0.0194,0.3927,-0.5825,1933,1930s
1934-01-01,10.54,244.44,13.03,,34.69,3.12,0.0572,0.0572,0.3932,-0.5587,1934,1930s
1934-02-01,11.32,260.55,13.93,,34.69,3.09,0.074,0.0659,0.3542,-0.5296,1934,1930s
1934-03-01,10.74,247.2,13.25,,34.69,3.06,-0.0512,-0.0512,0.3659,-0.5537,1934,1930s
1934-04-01,10.92,251.35,13.52,,34.69,3.04,0.0168,0.0168,0.3622,-0.5462,1934,1930s
1934-05-01,9.81,225.8,12.18,,34.69,3.01,-0.1016,-0.1017,0.2751,-0.5923,1934,1930s
1934-06-01,9.94,227.08,12.29,,34.69,2.98,0.0133,0.0057,0.2131,-0.59,1934,1930s
1934-07-01,9.47,216.35,11.74,,34.69,2.96,-0.0473,-0.0473,0.1968,-0.6094,1934,1930s
1934-08-01,9.1,207.89,11.32,,34.69,2.93,-0.0391,-0.0391,0.1948,-0.6247,1934,1930s
1934-09-01,8.88,199.88,10.91,,34.69,2.9,-0.0242,-0.0385,0.1952,-0.6391,1934,1930s
1934-10-01,8.95,202.95,11.11,,34.69,2.87,0.0079,0.0154,0.1726,-0.6336,1934,1930s
1934-11-01,9.2,208.62,11.45,,34.69,2.84,0.0279,0.0279,0.1733,-0.6233,1934,1930s
1934-12-01,9.26,211.55,11.64,,34.69,2.82,0.0065,0.014,0.1719,-0.618,1934,1930s
1935-01-01,9.26,208.44,11.5,,34.84,2.79,0.0,-0.0147,0.1583,-0.6237,1935,1930s
1935-02-01,8.98,200.66,11.09,,34.84,2.78,-0.0302,-0.0373,0.1299,-0.6377,1935,1930s
1935-03-01,8.41,187.92,10.4,,34.84,2.77,-0.0635,-0.0635,0.1338,-0.6607,1935,1930s
1935-04-01,9.04,200.54,11.1,,34.84,2.75,0.0749,0.0672,0.1609,-0.6379,1935,1930s
1935-05-01,9.75,216.29,11.99,,34.84,2.74,0.0785,0.0785,0.1554,-0.6095,1935,1930s
1935-06-01,10.12,226.13,12.54,,34.84,2.73,0.0379,0.0455,0.1595,-0.5917,1935,1930s
1935-07-01,10.65,237.98,13.2,,34.84,2.72,0.0524,0.0524,0.1567,-0.5703,1935,1930s
1935-08-01,11.37,254.06,14.11,,34.84,2.71,0.0676,0.0676,0.156,-0.5413,1935,1930s
1935-09-01,11.61,259.43,14.42,,34.84,2.7,0.0211,0.0211,0.1485,-0.5316,1935,1930s
1935-10-01,11.92,266.35,14.83,,34.84,2.69,0.0267,0.0267,0.1476,-0.5191,1935,1930s
1935-11-01,13.04,289.27,16.13,,34.84,2.67,0.094,0.0861,0.163,-0.4777,1935,1930s
1935-12-01,13.04,289.27,16.16,,34.84,2.66,0.0,0.0,0.1641,-0.4777,1935,1930s
1936-01-01,13.76,305.24,17.09,,34.87,2.65,0.0552,0.0552,0.1624,-0.4489,1936,1930s
1936-02-01,14.55,322.76,18.1,,34.87,2.65,0.0574,0.0574,0.1472,-0.4173,1936,1930s
1936-03-01,14.86,332.05,18.66,,34.87,2.66,0.0213,0.0288,0.0968,-0.4005,1936,1930s
1936-04-01,14.88,332.49,18.72,,34.87,2.66,0.0013,0.0013,0.1031,-0.3997,1936,1930s
1936-05-01,14.09,314.84,17.75,,34.87,2.66,-0.0531,-0.0531,0.133,-0.4316,1936,1930s
1936-06-01,14.69,325.87,18.39,,34.87,2.66,0.0426,0.035,0.1333,-0.4116,1936,1930s
1936-07-01,15.56,342.69,19.36,,34.87,2.67,0.0592,0.0516,0.1346,-0.3813,1936,1930s
1936-08-01,15.87,347.02,19.62,,34.87,2.67,0.0199,0.0126,0.1295,-0.3735,1936,1930s
1936-09-01,16.05,350.95,19.86,,34.87,2.67,0.0113,0.0113,0.1305,-0.3664,1936,1930s
1936-10-01,16.89,369.32,20.91,,34.87,2.67,0.0523,0.0523,0.1327,-0.3332,1936,1930s
1936-11-01,17.36,379.6,21.5,,34.87,2.67,0.0278,0.0278,0.113,-0.3146,1936,1930s
1936-12-01,17.06,373.04,21.13,,34.87,2.68,-0.0173,-0.0173,0.1183,-0.3265,1936,1930s
1937-01-01,17.59,381.9,21.62,,34.79,2.68,0.0311,0.0238,0.1135,-0.3105,1937,1930s
1937-02-01,18.11,393.19,22.24,,34.79,2.67,0.0296,0.0296,0.1071,-0.2901,1937,1930s
1937-03-01,18.09,389.99,22.04,,34.79,2.66,-0.0011,-0.0081,0.1088,-0.2959,1937,1930s
1937-04-01,17.01,364.14,20.56,,34.79,2.65,-0.0597,-0.0663,0.1329,-0.3425,1937,1930s
1937-05-01,16.25,345.46,19.47,,34.79,2.64,-0.0447,-0.0513,0.1286,-0.3763,1937,1930s
1937-06-01,15.64,332.49,18.71,,34.79,2.63,-0.0375,-0.0375,0.1331,-0.3997,1937,1930s
1937-07-01,16.57,349.83,19.65,,34.79,2.62,0.0595,0.0522,0.1332,-0.3684,1937,1930s
1937-08-01,16.74,353.42,19.81,,34.79,2.61,0.0103,0.0103,0.1324,-0.3619,1937,1930s
1937-09-01,14.37,301.3,16.85,,34.79,2.6,-0.1416,-0.1475,0.1971,-0.456,1937,1930s
1937-10-01,12.28,257.48,14.36,,34.79,2.59,-0.1454,-0.1454,0.2282,-0.5351,1937,1930s
1937-11-01,11.2,236.46,13.16,,34.79,2.58,-0.0879,-0.0816,0.2289,-0.5731,1937,1930s
1937-12-01,11.02,234.27,13.01,,34.79,2.57,-0.0161,-0.0093,0.229,-0.577,1937,1930s
1938-01-01,11.31,243.82,13.51,,34.85,2.56,0.0263,0.0408,0.2276,-0.5598,1938,1930s
1938-02-01,11.04,239.69,13.26,,34.85,2.54,-0.0239,-0.0169,0.2173,-0.5672,1938,1930s
1938-03-01,10.31,223.84,12.38,,34.85,2.53,-0.0661,-0.0661,0.2148,-0.5959,1938,1930s
1938-04-01,9.89,213.21,11.79,,34.85,2.51,-0.0407,-0.0475,0.2141,-0.615,1938,1930s
1938-05-01,9.98,216.68,11.99,,34.85,2.49,0.0091,0.0163,0.2202,-0.6088,1938,1930s
1938-06-01,10.21,221.67,12.29,,34.85,2.48,0.023,0.023,0.2284,-0.5998,1938,1930s
1938-07-01,12.24,265.74,14.77,,34.85,2.46,0.1988,0.1988,0.3157,-0.5202,1938,1930s
1938-08-01,12.31,267.26,14.9,,34.85,2.44,0.0057,0.0057,0.3152,-0.5175,1938,1930s
1938-09-01,11.75,255.11,14.28,,34.85,2.43,-0.0455,-0.0455,0.2889,-0.5394,1938,1930s
1938-10-01,13.06,285.57,16.06,,34.85,2.41,0.1115,0.1194,0.2748,-0.4844,1938,1930s
1938-11-01,13.07,285.79,16.15,,34.85,2.39,0.0008,0.0008,0.2546,-0.484,1938,1930s
1938-12-01,12.69,277.48,15.76,,34.85,2.38,-0.0291,-0.0291,0.2567,-0.499,1938,1930s
1939-01-01,12.5,273.33,15.6,,34.42,2.36,-0.015,-0.015,0.2579,-0.5065,1939,1930s
1939-02-01,12.4,273.09,15.66,,34.42,2.35,-0.008,-0.0009,0.2561,-0.5069,1939,1930s
1939-03-01,12.39,272.87,15.73,,34.42,2.33,-0.0008,-0.0008,0.2423,-0.5073,1939,1930s
1939-04-01,10.83,240.24,13.92,,34.42,2.32,-0.1259,-0.1196,0.2771,-0.5662,1939,1930s
1939-05-01,11.23,249.12,14.5,,34.42,2.31,0.0369,0.037,0.2783,-0.5502,1939,1930s
1939-06-01,11.43,253.55,14.83,,34.42,2.3,0.0178,0.0178,0.2782,-0.5422,1939,1930s
1939-07-01,11.71,259.76,15.27,,34.42,2.29,0.0245,0.0245,0.1919,-0.531,1939,1930s
1939-08-01,11.54,255.99,15.12,,34.42,2.27,-0.0145,-0.0145,0.192,-0.5378,1939,1930s
1939-09-01,12.77,277.25,16.45,,34.42,2.26,0.1066,0.0831,0.215,-0.4994,1939,1930s
1939-10-01,12.9,282.07,16.82,,34.42,2.25,0.0102,0.0174,0.1837,-0.4907,1939,1930s
1939-11-01,12.67,277.05,16.6,,34.42,2.24,-0.0178,-0.0178,0.1846,-0.4998,1939,1930s
1939-12-01,12.37,270.49,16.28,,34.42,2.22,-0.0237,-0.0237,0.1838,-0.5116,1939,1930s
1940-01-01,12.3,270.89,16.38,,33.85,2.21,-0.0057,0.0015,0.1833,-0.5109,1940,1940s
1940-02-01,12.22,267.21,16.22,,33.85,2.19,-0.0065,-0.0136,0.1832,-0.5175,1940,1940s
1940-03-01,12.15,265.67,16.17,,33.85,2.17,-0.0057,-0.0058,0.1833,-0.5203,1940,1940s
1940-04-01,12.27,268.3,16.37,,33.85,2.15,0.0099,0.0099,0.1218,-0.5156,1940,1940s
1940-05-01,10.58,231.34,14.14,,33.85,2.12,-0.1377,-0.1378,0.1883,-0.5823,1940,1940s
1940-06-01,9.67,209.95,12.84,,33.85,2.1,-0.086,-0.0925,0.2034,-0.6209,1940,1940s
1940-07-01,9.99,218.44,13.37,,33.85,2.08,0.0331,0.0404,0.2053,-0.6056,1940,1940s
1940-08-01,10.2,223.04,13.65,,33.85,2.06,0.021,0.0211,0.2078,-0.5973,1940,1940s
1940-09-01,10.63,232.44,14.21,,33.85,2.04,0.0422,0.0421,0.1765,-0.5803,1940,1940s
1940-10-01,10.73,234.62,14.33,,33.85,2.02,0.0094,0.0094,0.1764,-0.5764,1940,1940s
1940-11-01,10.98,240.09,14.64,,33.85,1.99,0.0233,0.0233,0.1801,-0.5665,1940,1940s
1940-12-01,10.53,228.62,13.91,,33.85,1.97,-0.041,-0.0478,0.1823,-0.5872,1940,1940s
1941-01-01,10.55,229.05,13.9,,33.85,1.95,0.0019,0.0019,0.1828,-0.5864,1941,1940s
1941-02-01,9.89,214.72,13.0,,33.85,1.99,-0.0626,-0.0626,0.1896,-0.6123,1941,1940s
1941-03-01,9.95,214.5,12.96,,33.85,2.04,0.0061,-0.001,0.1907,-0.6127,1941,1940s
1941-04-01,9.64,206.37,12.43,,33.85,2.08,-0.0312,-0.0379,0.1892,-0.6274,1941,1940s
1941-05-01,9.43,200.47,12.04,,33.85,2.12,-0.0218,-0.0286,0.1381,-0.638,1941,1940s
1941-06-01,9.76,203.25,12.16,,33.85,2.16,0.035,0.0139,0.1155,-0.633,1941,1940s
1941-07-01,10.26,213.66,12.74,,33.85,2.21,0.0512,0.0512,0.1222,-0.6142,1941,1940s
1941-08-01,10.21,209.77,12.46,,33.85,2.25,-0.0049,-0.0182,0.1207,-0.6213,1941,1940s
1941-09-01,10.24,207.6,12.28,,33.85,2.29,0.0029,-0.0103,0.1121,-0.6252,1941,1940s
1941-10-01,9.83,196.68,11.58,,33.85,2.33,-0.04,-0.0526,0.1171,-0.6449,1941,1940s
1941-11-01,9.37,186.26,10.91,,33.85,2.38,-0.0468,-0.053,0.1184,-0.6637,1941,1940s
1941-12-01,8.76,173.01,10.09,,33.85,2.42,-0.0651,-0.0711,0.1269,-0.6876,1941,1940s
1942-01-01,8.93,174.12,10.1,,33.85,2.46,0.0194,0.0064,0.1305,-0.6856,1942,1940s
1942-02-01,8.65,167.6,9.68,,33.85,2.46,-0.0314,-0.0374,0.121,-0.6974,1942,1940s
1942-03-01,8.18,156.51,9.0,,33.85,2.46,-0.0543,-0.0662,0.1269,-0.7174,1942,1940s
1942-04-01,7.84,149.07,8.54,,33.85,2.46,-0.0416,-0.0475,0.1287,-0.7309,1942,1940s
1942-05-01,7.93,148.93,8.51,,33.85,2.46,0.0115,-0.0009,0.1315,-0.7311,1942,1940s
1942-06-01,8.33,156.44,8.91,,33.85,2.46,0.0504,0.0504,0.1384,-0.7175,1942,1940s
1942-07-01,8.64,161.28,9.15,,33.85,2.46,0.0372,0.0309,0.132,-0.7088,1942,1940s
1942-08-01,8.59,159.37,9.01,,33.85,2.47,-0.0058,-0.0118,0.1319,-0.7123,1942,1940s
1942-09-01,8.68,161.04,9.08,,33.85,2.47,0.0105,0.0105,0.1331,-0.7092,1942,1940s
1942-10-01,9.32,170.84,9.6,,33.85,2.47,0.0737,0.0609,0.1548,-0.6915,1942,1940s
1942-11-01,9.47,172.56,9.66,,33.85,2.47,0.0161,0.0101,0.1482,-0.6884,1942,1940s
1942-12-01,9.52,172.45,9.62,,33.85,2.47,0.0053,-0.0006,0.1291,-0.6886,1942,1940s
1943-01-01,10.09,182.77,10.15,,33.85,2.47,0.0599,0.0598,0.1391,-0.67,1943,1940s
1943-02-01,10.69,193.64,10.71,,33.85,2.47,0.0595,0.0595,0.1386,-0.6504,1943,1940s
1943-03-01,11.07,197.03,10.85,,33.85,2.47,0.0355,0.0175,0.114,-0.6443,1943,1940s
1943-04-01,11.44,201.27,11.04,,33.85,2.47,0.0334,0.0215,0.087,-0.6366,1943,1940s
1943-05-01,11.89,207.99,11.36,,33.85,2.47,0.0393,0.0334,0.0841,-0.6245,1943,1940s
1943-06-01,12.1,211.67,11.52,,33.85,2.47,0.0177,0.0177,0.0838,-0.6178,1943,1940s
1943-07-01,12.35,217.28,11.77,,33.85,2.48,0.0207,0.0265,0.0842,-0.6077,1943,1940s
1943-08-01,11.74,207.74,11.21,,33.85,2.48,-0.0494,-0.0439,0.1116,-0.6249,1943,1940s
1943-09-01,11.99,210.95,11.34,,33.85,2.48,0.0213,0.0155,0.1104,-0.6191,1943,1940s
1943-10-01,11.88,209.01,11.19,,33.85,2.48,-0.0092,-0.0092,0.1036,-0.6226,1943,1940s
1943-11-01,11.33,199.33,10.63,,33.85,2.48,-0.0463,-0.0463,0.1236,-0.6401,1943,1940s
1943-12-01,11.48,201.97,10.74,,33.85,2.48,0.0132,0.0132,0.1231,-0.6353,1943,1940s
1944-01-01,11.85,208.48,11.05,,33.85,2.48,0.0322,0.0322,0.1153,-0.6236,1944,1940s
1944-02-01,11.77,207.08,10.95,,33.85,2.47,-0.0068,-0.0067,0.1054,-0.6261,1944,1940s
1944-03-01,12.1,212.88,11.22,,33.85,2.46,0.028,0.028,0.1035,-0.6156,1944,1940s
1944-04-01,11.89,207.99,10.94,,33.85,2.45,-0.0174,-0.023,0.1023,-0.6245,1944,1940s
1944-05-01,12.1,211.67,11.1,,33.85,2.44,0.0177,0.0177,0.0962,-0.6178,1944,1940s
1944-06-01,12.67,220.38,11.53,,33.85,2.43,0.0471,0.0411,0.1055,-0.6021,1944,1940s
1944-07-01,13.0,224.84,11.74,,33.85,2.42,0.026,0.0202,0.1066,-0.594,1944,1940s
1944-08-01,12.81,221.55,11.54,,33.85,2.42,-0.0146,-0.0146,0.092,-0.6,1944,1940s
1944-09-01,12.6,217.92,11.33,,33.85,2.41,-0.0164,-0.0164,0.0936,-0.6065,1944,1940s
1944-10-01,12.91,223.28,11.58,,33.85,2.4,0.0246,0.0246,0.0943,-0.5969,1944,1940s
1944-11-01,12.82,221.73,11.48,,33.85,2.39,-0.007,-0.0069,0.0764,-0.5997,1944,1940s
1944-12-01,13.1,225.3,11.64,,33.85,2.38,0.0218,0.0161,0.0772,-0.5932,1944,1940s
1945-01-01,13.49,232.0,11.96,,34.71,2.37,0.0298,0.0297,0.0765,-0.5811,1945,1940s
1945-02-01,13.94,239.74,12.34,,34.71,2.35,0.0334,0.0334,0.0768,-0.5671,1945,1940s
1945-03-01,13.93,239.57,12.32,,34.71,2.34,-0.0007,-0.0007,0.0767,-0.5675,1945,1940s
1945-04-01,14.28,245.59,12.63,,34.71,2.33,0.0251,0.0251,0.0704,-0.5566,1945,1940s
1945-05-01,14.82,253.45,13.04,,34.71,2.31,0.0378,0.032,0.0739,-0.5424,1945,1940s
1945-06-01,15.09,255.22,13.13,,34.71,2.29,0.0182,0.007,0.0664,-0.5392,1945,1940s
1945-07-01,14.78,249.98,12.87,,34.71,2.28,-0.0205,-0.0205,0.0738,-0.5487,1945,1940s
1945-08-01,14.83,250.82,12.92,,34.71,2.27,0.0034,0.0034,0.069,-0.5471,1945,1940s
1945-09-01,15.84,267.9,13.8,,34.71,2.25,0.0681,0.0681,0.0811,-0.5163,1945,1940s
1945-10-01,16.5,279.07,14.37,,34.71,2.24,0.0417,0.0417,0.084,-0.4961,1945,1940s
1945-11-01,17.04,288.2,14.85,,34.71,2.22,0.0327,0.0327,0.0789,-0.4797,1945,1940s
1945-12-01,17.33,291.49,15.02,,34.71,2.21,0.017,0.0114,0.0792,-0.4737,1945,1940s
1946-01-01,18.02,303.1,15.62,,34.71,2.19,0.0398,0.0398,0.0806,-0.4527,1946,1940s
1946-02-01,18.07,305.62,15.76,,34.71,2.19,0.0028,0.0083,0.0828,-0.4482,1946,1940s
1946-03-01,17.53,293.25,15.13,,34.71,2.2,-0.0299,-0.0405,0.0957,-0.4705,1946,1940s
1946-04-01,18.66,310.45,16.04,,34.71,2.21,0.0645,0.0587,0.1057,-0.4395,1946,1940s
1946-05-01,18.7,309.44,16.01,,34.71,2.21,0.0021,-0.0033,0.1063,-0.4413,1946,1940s
1946-06-01,18.58,304.16,15.77,,34.71,2.21,-0.0064,-0.0171,0.1095,-0.4508,1946,1940s
1946-07-01,18.05,279.07,14.51,,34.71,2.22,-0.0285,-0.0825,0.1128,-0.4961,1946,1940s
1946-08-01,17.7,268.24,13.98,,34.71,2.23,-0.0194,-0.0388,0.1181,-0.5157,1946,1940s
1946-09-01,15.09,226.44,11.84,,34.71,2.23,-0.1475,-0.1558,0.1887,-0.5912,1946,1940s
1946-10-01,14.75,217.09,11.39,,34.71,2.23,-0.0225,-0.0413,0.1831,-0.608,1946,1940s
1946-11-01,14.69,211.13,11.11,,34.71,2.24,-0.0041,-0.0275,0.1778,-0.6188,1946,1940s
1946-12-01,15.13,215.43,11.37,,34.71,2.25,0.03,0.0204,0.1805,-0.611,1946,1940s
1947-01-01,15.21,216.57,11.47,,34.71,2.25,0.0053,0.0053,0.1733,-0.609,1947,1940s
1947-02-01,15.8,224.97,11.95,,34.71,2.27,0.0388,0.0388,0.1804,-0.5938,1947,1940s
1947-03-01,15.16,211.91,11.29,,34.71,2.28,-0.0405,-0.0581,0.182,-0.6174,1947,1940s
1947-04-01,14.6,204.08,10.9,,34.71,2.3,-0.0369,-0.0369,0.1636,-0.6315,1947,1940s
1947-05-01,14.34,200.45,10.73,,34.71,2.31,-0.0178,-0.0178,0.162,-0.6381,1947,1940s
1947-06-01,14.84,206.5,11.08,,34.71,2.33,0.0349,0.0302,0.171,-0.6272,1947,1940s
1947-07-01,15.77,217.46,11.7,,34.71,2.34,0.0627,0.0531,0.188,-0.6074,1947,1940s
1947-08-01,15.46,210.34,11.34,,34.71,2.36,-0.0197,-0.0327,0.188,-0.6202,1947,1940s
1947-09-01,15.06,200.45,10.83,,34.71,2.38,-0.0259,-0.047,0.1167,-0.6381,1947,1940s
1947-10-01,15.45,205.64,11.13,,34.71,2.39,0.0259,0.0259,0.1163,-0.6287,1947,1940s
1947-11-01,15.27,202.36,10.98,,34.71,2.41,-0.0117,-0.016,0.1172,-0.6346,1947,1940s
1947-12-01,15.03,196.63,10.68,,34.71,2.42,-0.0157,-0.0283,0.1149,-0.645,1947,1940s
1948-01-01,14.83,191.56,10.42,,34.71,2.44,-0.0133,-0.0258,0.1155,-0.6541,1948,1940s
1948-02-01,14.1,183.68,10.0,,34.71,2.43,-0.0492,-0.0411,0.1154,-0.6684,1948,1940s
1948-03-01,14.3,187.08,10.19,,34.71,2.42,0.0142,0.0185,0.112,-0.6622,1948,1940s
1948-04-01,15.4,198.08,10.78,,34.71,2.41,0.0769,0.0588,0.132,-0.6424,1948,1940s
1948-05-01,16.15,206.86,11.24,,34.71,2.4,0.0487,0.0443,0.1361,-0.6265,1948,1940s
1948-06-01,16.82,213.65,11.58,,34.71,2.39,0.0415,0.0328,0.1375,-0.6143,1948,1940s
1948-07-01,16.42,206.01,11.13,,34.71,2.38,-0.0238,-0.0358,0.1292,-0.628,1948,1940s
1948-08-01,15.94,199.17,10.72,,34.71,2.36,-0.0292,-0.0332,0.1314,-0.6404,1948,1940s
1948-09-01,15.76,196.92,10.55,,34.71,2.35,-0.0113,-0.0113,0.1287,-0.6445,1948,1940s
1948-10-01,16.19,203.12,10.83,,34.71,2.34,0.0273,0.0315,0.1289,-0.6333,1948,1940s
1948-11-01,15.29,193.42,10.25,,34.71,2.33,-0.0556,-0.0478,0.1418,-0.6508,1948,1940s
1948-12-01,15.19,192.95,10.16,,34.71,2.32,-0.0065,-0.0024,0.1409,-0.6516,1948,1940s
1949-01-01,15.36,195.92,10.25,,31.69,2.31,0.0112,0.0154,0.1402,-0.6463,1949,1940s
1949-02-01,14.77,189.98,9.87,,31.69,2.31,-0.0384,-0.0303,0.1361,-0.657,1949,1940s
1949-03-01,14.91,191.78,9.9,,31.69,2.31,0.0095,0.0095,0.1358,-0.6537,1949,1940s
1949-04-01,14.89,190.72,9.78,,31.69,2.31,-0.0013,-0.0055,0.1103,-0.6557,1949,1940s
1949-05-01,14.78,190.11,9.69,,31.69,2.31,-0.0074,-0.0032,0.0952,-0.6568,1949,1940s
1949-06-01,13.97,178.94,9.07,,31.69,2.31,-0.0548,-0.0588,0.0902,-0.6769,1949,1940s
1949-07-01,14.76,190.65,9.61,,31.69,2.31,0.0565,0.0654,0.1143,-0.6558,1949,1940s
1949-08-01,15.29,196.67,9.85,,31.69,2.32,0.0359,0.0316,0.1197,-0.6449,1949,1940s
1949-09-01,15.49,198.41,9.88,,31.69,2.32,0.0131,0.0088,0.1203,-0.6418,1949,1940s
1949-10-01,15.89,205.25,10.17,,31.69,2.32,0.0258,0.0345,0.12,-0.6294,1949,1940s
1949-11-01,16.11,207.21,10.22,,31.69,2.32,0.0138,0.0095,0.1046,-0.6259,1949,1940s
1949-12-01,16.54,214.55,10.53,,31.69,2.32,0.0267,0.0354,0.106,-0.6126,1949,1940s
1950-01-01,16.88,219.89,10.75,,34.72,2.32,0.0206,0.0249,0.1067,-0.603,1950,1950s
1950-02-01,17.21,224.19,10.91,,34.72,2.34,0.0195,0.0196,0.094,-0.5952,1950,1950s
1950-03-01,17.35,225.06,10.91,,34.72,2.36,0.0081,0.0039,0.0941,-0.5937,1950,1950s
1950-04-01,17.84,231.41,11.18,,34.72,2.38,0.0282,0.0282,0.0938,-0.5822,1950,1950s
1950-05-01,18.44,238.19,11.46,,34.72,2.4,0.0336,0.0293,0.0918,-0.5699,1950,1950s
1950-06-01,18.74,241.04,11.55,,34.72,2.42,0.0163,0.012,0.0453,-0.5648,1950,1950s
1950-07-01,17.38,220.77,10.54,,34.72,2.44,-0.0726,-0.0841,0.099,-0.6014,1950,1950s
1950-08-01,18.43,232.18,11.04,,34.72,2.47,0.0604,0.0517,0.1075,-0.5808,1950,1950s
1950-09-01,19.08,239.38,11.34,,34.72,2.49,0.0353,0.031,0.1091,-0.5678,1950,1950s
1950-10-01,19.87,247.27,11.66,,34.72,2.51,0.0414,0.033,0.1114,-0.5536,1950,1950s
1950-11-01,19.83,245.77,11.54,,34.72,2.53,-0.002,-0.0061,0.1134,-0.5563,1950,1950s
1950-12-01,19.75,241.84,11.31,,34.72,2.55,-0.004,-0.016,0.1149,-0.5634,1950,1950s
1951-01-01,21.21,255.63,11.9,,34.72,2.57,0.0739,0.057,0.1291,-0.5385,1951,1950s
1951-02-01,22.0,262.05,12.14,,34.72,2.58,0.0372,0.0251,0.1302,-0.5269,1951,1950s
1951-03-01,21.63,256.65,11.84,,34.72,2.59,-0.0168,-0.0206,0.1353,-0.5366,1951,1950s
1951-04-01,21.92,260.09,11.95,,34.72,2.6,0.0134,0.0134,0.135,-0.5304,1951,1950s
1951-05-01,21.93,259.2,11.86,,34.72,2.61,0.0005,-0.0034,0.1349,-0.532,1951,1950s
1951-06-01,21.55,254.71,11.62,,34.72,2.62,-0.0173,-0.0173,0.1388,-0.5401,1951,1950s
1951-07-01,21.93,259.2,11.78,,34.72,2.62,0.0176,0.0176,0.1032,-0.532,1951,1950s
1951-08-01,22.89,270.55,12.26,,34.72,2.63,0.0438,0.0438,0.0973,-0.5115,1951,1950s
1951-09-01,23.48,275.4,12.44,,34.72,2.64,0.0258,0.0179,0.096,-0.5028,1951,1950s
1951-10-01,23.36,272.94,12.31,,34.72,2.65,-0.0051,-0.0089,0.0948,-0.5072,1951,1950s
1951-11-01,22.71,263.34,11.85,,34.72,2.66,-0.0278,-0.0352,0.1027,-0.5245,1951,1950s
1951-12-01,23.41,270.43,12.15,,34.72,2.67,0.0308,0.0269,0.1027,-0.5117,1951,1950s
1952-01-01,24.19,279.44,12.53,,34.6,2.68,0.0333,0.0333,0.0834,-0.4955,1952,1950s
1952-02-01,23.75,276.45,12.36,,34.6,2.69,-0.0182,-0.0107,0.083,-0.5009,1952,1950s
1952-03-01,23.81,277.14,12.36,,34.6,2.71,0.0025,0.0025,0.0792,-0.4996,1952,1950s
1952-04-01,23.74,275.28,12.24,,34.6,2.72,-0.0029,-0.0067,0.0797,-0.503,1952,1950s
1952-05-01,23.73,275.17,12.2,,34.6,2.73,-0.0004,-0.0004,0.0798,-0.5032,1952,1950s
1952-06-01,24.38,281.64,12.45,,34.6,2.74,0.0274,0.0235,0.0775,-0.4915,1952,1950s
1952-07-01,25.08,287.55,12.67,,34.6,2.75,0.0287,0.021,0.0794,-0.4808,1952,1950s
1952-08-01,25.18,288.7,12.68,,34.6,2.77,0.004,0.004,0.0713,-0.4787,1952,1950s
1952-09-01,24.78,284.11,12.43,,34.6,2.78,-0.0159,-0.0159,0.0722,-0.487,1952,1950s
1952-10-01,24.26,278.15,12.13,,34.6,2.79,-0.021,-0.021,0.0762,-0.4978,1952,1950s
1952-11-01,25.03,286.98,12.47,,34.6,2.81,0.0317,0.0317,0.0728,-0.4819,1952,1950s
1952-12-01,26.04,298.56,12.93,,34.6,2.82,0.0404,0.0404,0.0766,-0.4609,1952,1950s
1953-01-01,26.18,301.29,13.01,,34.84,2.83,0.0054,0.0091,0.0719,-0.456,1953,1950s
1953-02-01,25.86,298.73,12.86,,34.84,2.8,-0.0122,-0.0085,0.0699,-0.4606,1953,1950s
1953-03-01,25.99,299.11,12.83,,34.84,2.77,0.005,0.0013,0.0697,-0.46,1953,1950s
1953-04-01,24.71,284.38,12.16,,34.84,2.83,-0.0492,-0.0492,0.0898,-0.4865,1953,1950s
1953-05-01,24.84,284.8,12.14,,34.84,3.05,0.0053,0.0015,0.0897,-0.4858,1953,1950s
1953-06-01,23.95,273.57,11.62,,34.84,3.11,-0.0358,-0.0394,0.094,-0.5061,1953,1950s
1953-07-01,24.29,277.46,11.75,,34.84,2.93,0.0142,0.0142,0.09,-0.499,1953,1950s
1953-08-01,24.39,277.56,11.72,,34.84,2.95,0.0041,0.0004,0.09,-0.4989,1953,1950s
1953-09-01,23.27,264.82,11.14,,34.84,2.87,-0.0459,-0.0459,0.0994,-0.5219,1953,1950s
1953-10-01,23.97,271.77,11.39,,34.84,2.66,0.0301,0.0262,0.1034,-0.5093,1953,1950s
1953-11-01,24.5,278.82,11.64,,34.84,2.68,0.0221,0.0259,0.1005,-0.4966,1953,1950s
