match_id,player_id,match_time,item_equipped,won,match_duration_min
43338,4172,2026-02-12 11:39:00,Aegis Shield,0,9
43339,4172,2026-02-12 14:22:00,Rusty Dagger,1,16
43340,4172,2026-02-11 22:26:00,Storm Bow,0,8
43341,4172,2026-02-12 03:41:00,Iron Sword,1,10
43342,4172,2026-02-12 23:15:00,Aegis Shield,0,22
43343,4172,2026-02-13 01:18:00,Aegis Shield,1,10
43344,4172,2026-02-13 13:20:00,Rusty Dagger,0,21
43345,4172,2026-02-15 16:17:00,Storm Bow,1,6
43346,4172,2026-02-15 13:24:00,AEGIS SHIELD,1,7
43347,4172,2026-02-17 10:45:00,plate mail,0,8
43348,4172,2026-02-17 17:19:00,Phoenix Blade,1,19
43349,4172,2026-03-10 15:03:00,Storm Bow,0,17
43350,4172,2026-03-10 13:47:00,  Aegis Shield ,0,11
43351,4172,2026-03-11 02:14:00,Storm Bow,0,8
43352,4172,2026-03-10 22:37:00,Storm Bow,1,8
43353,4172,2026-03-11 09:37:00,Lucky Coin,1,14
43354,4172,2026-03-12 15:24:00,Rusty Dagger,0,14
43355,4172,2026-03-14 04:17:00,Iron Sword,0,17
43356,4172,2026-03-14 01:21:00,Phoenix Blade,0,18
43357,4172,2026-03-13 20:58:00,Rusty Dagger,0,14
43358,4172,2026-03-15 14:56:00,phoenix blade,0,6
43359,4172,2026-03-15 05:42:00,Plate Mail,1,20
43360,4172,2026-03-15 06:19:00,Iron Sword,1,20
43361,4172,2026-03-15 19:10:00,rusty dagger,1,12
43362,4172,2026-03-16 03:23:00,Lucky Coin,1,25
43363,4172,2026-03-16 20:48:00,Lucky Coin,1,10
43364,4172,2026-03-17 04:14:00,  Storm Bow ,1,14
43365,4172,2026-03-17 20:02:00,Rusty Dagger,1,12
43366,4172,2026-03-17 21:15:00,phoenix blade,0,10
43367,4172,2026-03-18 15:04:00,HEALING CHARM,1,25
43368,4172,2026-03-19 16:04:00,Rusty Dagger,0,20
43369,4172,2026-03-19 05:16:00,Rusty Dagger,0,20
43370,4172,2026-03-19 04:30:00,Iron Sword,1,12
43371,4172,2026-03-18 23:01:00,Aegis Shield,1,8
43372,4172,2026-03-21 13:22:00,Iron Sword,0,13
43373,4172,2026-03-21 00:01:00,Frost Wand,1,20
43374,4172,2026-03-21 15:48:00,Phoenix Blade,1,22
43375,4172,2026-03-20 20:49:00,Rusty Dagger,1,18
43376,4172,2026-03-23 04:07:00,Healing Charm,1,7
43377,4172,2026-03-23 05:43:00,Iron Sword,0,24
43378,4172,2026-03-23 19:16:00,Phoenix Blade,1,10
43379,4172,2026-03-25 05:56:00,Phoenix Blade,1,10
43380,4172,2026-03-25 04:46:00,Phoenix Blade,1,9
43381,4172,2026-03-25 13:22:00,Lucky Coin,0,6
43382,4172,2026-03-27 11:42:00,Iron Sword,1,5
43383,4172,2026-03-27 16:07:00,Leather Vest,1,6
43384,4172,2026-03-27 20:13:00,Healing Charm,1,18
43385,4172,2026-03-27 19:43:00,Lucky Coin,0,21
43386,4172,2026-04-19 23:00:00,iron sword,0,22
43387,4172,2026-04-20 03:33:00,Leather Vest,1,20
43388,4172,2026-04-19 20:56:00,Storm Bow,1,20
43389,4172,2026-04-22 04:37:00,Phoenix Blade,1,16
43390,4172,2026-04-22 09:34:00,Rusty Dagger,0,20
43391,4172,2026-04-28 01:58:00,Aegis Shield,0,24
43392,4172,2026-04-28 12:08:00,Rusty Dagger,0,10
43393,4172,2026-04-29 19:14:00,Rusty Dagger,1,21
43394,4172,2026-04-29 07:13:00,Leather Vest,1,15
43395,4172,2026-04-29 09:50:00,LEATHER VEST,0,19
43396,4172,2026-04-29 16:15:00,Iron Sword,0,10
43397,4172,2026-05-05 00:47:00,Frost Wand,0,23
43398,4172,2026-05-05 15:22:00,Leather Vest,0,19
43399,4172,2026-05-04 21:46:00,plate mail,1,11
43400,4172,2026-05-06 05:44:00,Frost Wand,0,18
43401,4172,2026-05-06 10:40:00,Rusty Dagger,1,25
43402,4172,2026-05-06 13:51:00,Leather Vest,1,6
43403,4172,2026-05-29 09:26:00,Iron Sword,1,22
43404,4172,2026-05-29 01:34:00,aegis shield,1,5
43405,4172,2026-05-29 12:18:00,Storm Bow,0,7
43406,4172,2026-05-29 14:55:00,Aegis Shield,1,7
43407,4172,2026-05-29 23:21:00,Rusty Dagger,0,13
43408,4172,2026-05-30 04:59:00,Plate Mail,0,21
43409,4172,2026-05-31 02:27:00,Phoenix Blade,1,7
43410,4172,2026-06-01 09:28:00,Phoenix Blade,0,22
43411,4172,2026-06-01 08:09:00,Iron Sword,1,15
43412,4172,2026-06-01 04:15:00,Iron Sword,0,12
43413,4172,2026-06-01 16:13:00,Leather Vest,0,25
43414,4172,2026-06-01 21:03:00,LEATHER VEST,0,10
43415,4172,2026-06-01 22:40:00,Iron Sword,0,12
43416,4173,2026-03-11 01:25:00,Iron Sword,0,15
43417,4173,2026-03-11 10:54:00,Rusty Dagger,0,22
43418,4173,2026-03-11 04:25:00,Phoenix Blade,0,10
43419,4173,2026-03-10 17:06:00,Storm Bow,0,25
43420,4173,2026-03-12 15:30:00,Phoenix Blade,1,21
43421,4173,2026-03-15 03:44:00,Lucky Coin,0,25
43422,4173,2026-03-16 12:07:00,Storm Bow,1,19
43423,4173,2026-03-15 14:23:00,  Lucky Coin ,1,25
43424,4173,2026-03-16 01:10:00,Phoenix Blade,0,21
43425,4173,2026-03-17 06:31:00,  Healing Charm ,1,24
43426,4173,2026-03-16 13:44:00,Leather Vest,1,25
43427,4173,2026-03-16 14:08:00,leather vest,1,6
43428,4173,2026-03-17 04:10:00,Frost Wand,0,6
43429,4173,2026-03-17 18:12:00,Storm Bow,1,23
43430,4173,2026-03-18 11:09:00,Phoenix Blade,0,14
43431,4173,2026-03-18 11:56:00,Leather Vest,0,11
43432,4173,2026-03-17 18:47:00,phoenix blade,1,18
43433,4173,2026-03-19 04:09:00,Storm Bow,0,13
43434,4173,2026-03-19 09:08:00,Iron Sword,0,22
43435,4173,2026-03-19 07:56:00,Lucky Coin,1,10
43436,4173,2026-03-19 03:23:00,Healing Charm,1,7
43437,4173,2026-03-19 16:48:00,phoenix blade,1,24
43438,4173,2026-03-20 05:18:00,Lucky Coin,1,19
43439,4173,2026-03-20 03:05:00,Rusty Dagger,0,17
43440,4174,2026-03-10 19:03:00,AEGIS SHIELD,1,13
43441,4174,2026-03-11 10:18:00,iron sword,1,21
43442,4175,2026-03-08 03:50:00,Storm Bow,0,23
43443,4175,2026-03-08 04:13:00,Plate Mail,1,20
43444,4175,2026-03-08 09:19:00,  Phoenix Blade ,1,8
43445,4175,2026-03-08 21:46:00,aegis shield,1,17
43446,4176,2026-03-05 11:15:00,Phoenix Blade,0,5
43447,4176,2026-03-05 01:39:00,Frost Wand,1,22
43448,4176,2026-03-05 10:36:00,Aegis Shield,1,9
43449,4176,2026-03-05 20:46:00,Phoenix Blade,1,19
43450,4176,2026-03-07 17:10:00,Iron Sword,1,20
43451,4176,2026-03-07 06:05:00,Lucky Coin,0,8
43452,4176,2026-03-07 03:32:00,Iron Sword,1,23
43453,4176,2026-03-08 16:37:00,Aegis Shield,1,17
43454,4176,2026-03-09 07:54:00,Frost Wand,0,22
43455,4176,2026-03-08 21:47:00,Lucky Coin,0,15
43456,4176,2026-03-09 21:43:00,Storm Bow,0,13
43457,4176,2026-03-11 10:15:00,Healing Charm,1,17
43458,4176,2026-03-11 10:17:00,Frost Wand,0,16
43459,4177,2026-03-29 09:14:00,Plate Mail,0,22
43460,4177,2026-03-29 06:18:00,  Iron Sword ,1,20
43461,4177,2026-03-28 19:53:00,Iron Sword,0,18
43462,4177,2026-03-29 13:58:00,lucky coin,1,16
43463,4178,2026-01-15 04:30:00,Iron Sword,1,19
43464,4178,2026-01-15 11:54:00,Storm Bow,1,23
43465,4178,2026-01-14 14:33:00,  Phoenix Blade ,1,15
43466,4178,2026-01-17 09:07:00,Leather Vest,1,5
43467,4178,2026-01-17 03:48:00,Phoenix Blade,1,25
43468,4178,2026-01-18 13:19:00,Aegis Shield,0,8
43469,4178,2026-01-17 13:56:00,Leather Vest,1,14
43470,4178,2026-01-18 07:15:00,Rusty Dagger,1,23
43471,4178,2026-01-17 20:55:00,Lucky Coin,1,24
43472,4178,2026-01-19 02:54:00,Lucky Coin,1,18
43473,4178,2026-01-20 04:24:00,Iron Sword,1,9
43474,4178,2026-01-19 14:04:00,Leather Vest,0,17
43475,4178,2026-01-20 01:39:00,Rusty Dagger,1,14
43476,4178,2026-01-21 12:46:00,Aegis Shield,1,16
43477,4179,2026-01-13 22:30:00,Storm Bow,1,13
43478,4179,2026-01-13 19:47:00,Iron Sword,0,12
43479,4179,2026-01-13 21:31:00,Healing Charm,0,22
43480,4179,2026-01-14 00:44:00,Iron Sword,1,14
43481,4180,2026-01-05 08:29:00,Iron Sword,1,22
43482,4180,2026-01-05 03:16:00,Aegis Shield,1,16
43483,4180,2026-01-05 11:44:00,Leather Vest,1,22
43484,4180,2026-01-05 17:42:00,Healing Charm,0,14
43485,4180,2026-01-07 05:09:00,Frost Wand,1,6
43486,4180,2026-01-07 16:41:00,Plate Mail,1,16
43487,4180,2026-01-07 04:16:00,Aegis Shield,1,7
43488,4180,2026-01-07 18:54:00,frost wand,0,6
43489,4180,2026-01-09 07:48:00,Phoenix Blade,1,22
43490,4180,2026-01-09 19:49:00,Phoenix Blade,0,12
43491,4180,2026-01-10 17:30:00,Iron Sword,1,24
43492,4180,2026-01-10 15:47:00,Aegis Shield,0,9
43493,4180,2026-01-10 08:04:00,Iron Sword,0,16
43494,4180,2026-01-10 11:03:00,Iron Sword,1,22
43495,4180,2026-01-11 12:01:00,Lucky Coin,1,11
43496,4180,2026-01-11 02:27:00,Rusty Dagger,0,8
43497,4180,2026-01-10 22:01:00,  Aegis Shield ,0,18
43498,4181,2026-03-20 13:07:00,Leather Vest,1,13
43499,4181,2026-03-19 13:55:00,Plate Mail,0,25
43500,4181,2026-03-20 11:15:00,Aegis Shield,1,6
43501,4181,2026-03-24 00:18:00,Iron Sword,1,12
43502,4181,2026-03-25 08:28:00,storm bow,0,21
43503,4181,2026-03-26 13:51:00,Lucky Coin,1,18
43504,4181,2026-03-26 14:44:00,IRON SWORD,1,22
43505,4181,2026-03-28 08:18:00,Leather Vest,0,9
43506,4181,2026-03-28 00:39:00,Rusty Dagger,0,5
43507,4181,2026-03-27 15:18:00,Storm Bow,1,21
43508,4184,2026-02-11 21:39:00,Phoenix Blade,0,11
43509,4184,2026-02-11 15:20:00,Leather Vest,1,19
43510,4184,2026-02-11 08:52:00,Phoenix Blade,1,20
43511,4185,2026-03-05 01:40:00,phoenix blade,1,11
43512,4185,2026-03-06 14:22:00,Rusty Dagger,1,17
43513,4185,2026-03-06 01:12:00,Aegis Shield,1,5
43514,4185,2026-03-06 13:55:00,Healing Charm,1,6
43515,4185,2026-03-06 12:50:00,Rusty Dagger,0,5
43516,4185,2026-03-20 00:46:00,Rusty Dagger,1,10
43517,4185,2026-03-20 03:53:00,Rusty Dagger,0,13
43518,4185,2026-03-20 08:20:00,  Leather Vest ,0,11
43519,4185,2026-03-20 11:28:00,Aegis Shield,1,9
43520,4185,2026-03-21 00:33:00,Iron Sword,0,18
43521,4185,2026-03-21 11:39:00,  Aegis Shield ,0,16
43522,4185,2026-03-29 13:59:00,Aegis Shield,1,25
43523,4185,2026-03-30 08:24:00,Rusty Dagger,0,20
43524,4185,2026-03-30 16:36:00,Healing Charm,0,20
43525,4185,2026-03-30 16:16:00,aegis shield,1,17
43526,4185,2026-03-31 06:15:00,Aegis Shield,1,5
43527,4185,2026-03-31 21:09:00,Frost Wand,1,12
43528,4185,2026-04-03 04:18:00,Storm Bow,1,23
43529,4185,2026-04-03 06:33:00,Healing Charm,1,19
43530,4185,2026-04-03 11:41:00,Aegis Shield,1,13
43531,4185,2026-04-04 01:31:00,PHOENIX BLADE,1,7
43532,4185,2026-04-05 20:55:00,Leather Vest,1,14
43533,4185,2026-04-05 07:03:00,Phoenix Blade,0,14
43534,4185,2026-04-05 04:26:00,Aegis Shield,1,24
43535,4185,2026-04-06 19:22:00,Leather Vest,1,6
43536,4185,2026-04-06 00:14:00,Iron Sword,1,5
43537,4185,2026-04-06 02:05:00,Rusty Dagger,0,18
43538,4185,2026-04-07 07:09:00,Aegis Shield,1,13
43539,4185,2026-04-11 04:37:00,Healing Charm,0,18
43540,4185,2026-04-11 10:36:00,Rusty Dagger,1,6
43541,4185,2026-04-11 01:05:00,Plate Mail,1,19
43542,4185,2026-04-12 04:05:00,Phoenix Blade,0,15
43543,4185,2026-04-12 15:20:00,Healing Charm,1,13
43544,4185,2026-04-12 18:17:00,Frost Wand,0,20
43545,4185,2026-04-13 06:25:00,Healing Charm,0,23
43546,4185,2026-04-13 18:37:00,Rusty Dagger,0,5
43547,4185,2026-04-13 01:04:00,Rusty Dagger,0,10
43548,4185,2026-04-15 18:08:00,Plate Mail,0,14
43549,4185,2026-04-15 11:40:00,Rusty Dagger,0,5
43550,4185,2026-04-15 21:48:00,Frost Wand,1,13
43551,4185,2026-06-01 13:49:00,Phoenix Blade,1,25
43552,4185,2026-06-01 02:32:00,Aegis Shield,1,15
43553,4185,2026-06-03 22:02:00,Phoenix Blade,0,16
43554,4185,2026-06-03 03:00:00,Phoenix Blade,1,13
43555,4185,2026-06-04 01:25:00,Phoenix Blade,1,9
43556,4185,2026-06-04 01:22:00,lucky coin,0,25
43557,4185,2026-06-05 13:05:00,Leather Vest,1,24
43558,4185,2026-06-05 04:45:00,Storm Bow,1,19
43559,4185,2026-06-05 00:24:00,Phoenix Blade,0,7
43560,4185,2026-06-06 04:03:00,  Leather Vest ,0,21
43561,4185,2026-06-06 21:58:00,Phoenix Blade,1,7
43562,4185,2026-06-06 01:22:00,Phoenix Blade,1,9
43563,4185,2026-06-21 03:00:00,Lucky Coin,1,19
43564,4185,2026-06-21 07:54:00,Storm Bow,1,12
43565,4185,2026-06-21 16:50:00,Iron Sword,0,19
43566,4185,2026-06-28 18:44:00,Phoenix Blade,1,17
43567,4185,2026-06-28 18:33:00,Storm Bow,1,22
43568,4185,2026-06-28 21:19:00,Iron Sword,0,7
43569,4185,2026-06-28 03:15:00,Rusty Dagger,1,22
43570,4185,2026-06-29 08:50:00,IRON SWORD,0,7
43571,4185,2026-06-29 23:26:00,Aegis Shield,0,23
43572,4185,2026-06-29 23:24:00,phoenix blade,1,8
43573,4185,2026-06-30 05:46:00,Healing Charm,0,22
43574,4185,2026-06-30 21:24:00,iron sword,1,10
43575,4186,2026-02-08 22:28:00,Phoenix Blade,0,6
43576,4186,2026-02-09 01:33:00,  Aegis Shield ,0,18
43577,4186,2026-02-08 14:41:00,phoenix blade,0,5
43578,4187,2026-02-11 23:16:00,Rusty Dagger,0,24
43579,4187,2026-02-12 13:48:00,Phoenix Blade,1,12
43580,4187,2026-02-11 19:47:00,  Iron Sword ,1,25
43581,4188,2026-02-16 15:46:00,Phoenix Blade,1,13
43582,4189,2026-01-26 17:13:00,Iron Sword,0,22
43583,4189,2026-01-27 07:05:00,Aegis Shield,1,23
43584,4189,2026-01-26 13:52:00,Aegis Shield,0,18
43585,4189,2026-01-27 13:18:00,rusty dagger,0,13
43586,4189,2026-01-28 18:27:00,Iron Sword,1,20
43587,4189,2026-01-28 18:58:00,Lucky Coin,1,18
43588,4189,2026-01-28 20:48:00,Aegis Shield,0,25
43589,4189,2026-01-28 10:43:00,Phoenix Blade,1,16
43590,4191,2026-01-31 15:39:00,Healing Charm,1,7
43591,4191,2026-01-31 00:21:00,Aegis Shield,1,17
43592,4191,2026-01-31 10:01:00,Iron Sword,0,16
43593,4192,2026-02-21 19:40:00,storm bow,0,18
43594,4192,2026-02-21 21:28:00,Phoenix Blade,0,12
43595,4192,2026-02-21 01:27:00,Lucky Coin,1,16
43596,4192,2026-02-21 09:27:00,Iron Sword,0,7
43597,4192,2026-02-23 17:28:00,Plate Mail,1,13
43598,4192,2026-02-22 23:47:00,Phoenix Blade,1,22
43599,4192,2026-02-23 17:27:00,Lucky Coin,1,18
43600,4192,2026-02-23 08:05:00,Lucky Coin,0,12
43601,4192,2026-02-24 14:29:00,lucky coin,1,25
43602,4192,2026-02-24 03:41:00,Leather Vest,1,8
43603,4192,2026-02-25 16:33:00,Storm Bow,0,20
43604,4192,2026-02-25 17:12:00,Iron Sword,0,17
43605,4192,2026-02-25 16:20:00,Lucky Coin,0,25
43606,4192,2026-02-25 10:47:00,Phoenix Blade,0,12
43607,4192,2026-03-02 18:11:00,frost wand,1,14
43608,4192,2026-03-02 11:19:00,Rusty Dagger,1,9
43609,4192,2026-03-04 11:30:00,Healing Charm,1,9
43610,4192,2026-03-04 10:43:00,Rusty Dagger,1,19
43611,4192,2026-03-04 07:01:00,  Iron Sword ,0,5
43612,4192,2026-03-06 06:45:00,  Iron Sword ,0,14
43613,4192,2026-03-06 04:56:00,phoenix blade,1,24
43614,4192,2026-03-05 23:00:00,  Aegis Shield ,1,20
43615,4192,2026-03-07 02:34:00,Storm Bow,0,24
43616,4192,2026-03-16 22:16:00,HEALING CHARM,0,7
43617,4192,2026-03-17 21:57:00,Storm Bow,0,16
43618,4192,2026-04-05 21:35:00,Aegis Shield,1,21
43619,4192,2026-04-05 15:08:00,Phoenix Blade,1,23
43620,4192,2026-04-30 12:40:00,Iron Sword,0,23
43621,4192,2026-04-30 01:00:00,Healing Charm,0,23
43622,4192,2026-04-30 05:29:00,Iron Sword,0,25
43623,4192,2026-05-03 16:24:00,  Healing Charm ,0,8
43624,4192,2026-05-03 11:47:00,Iron Sword,1,13
43625,4192,2026-05-03 02:53:00,Iron Sword,1,14
43626,4192,2026-05-03 20:42:00,Rusty Dagger,1,14
43627,4192,2026-05-04 10:22:00,Iron Sword,0,7
43628,4192,2026-06-02 14:29:00,Leather Vest,0,19
43629,4192,2026-06-08 00:29:00,Aegis Shield,0,13
43630,4192,2026-06-08 14:48:00,Rusty Dagger,0,20
43631,4192,2026-06-08 04:48:00,Iron Sword,0,21
43632,4193,2026-01-23 19:39:00,Leather Vest,0,8
43633,4193,2026-01-24 16:29:00,Iron Sword,1,19
43634,4193,2026-01-23 23:46:00,Iron Sword,0,5
43635,4193,2026-01-24 14:36:00,Iron Sword,0,13
43636,4193,2026-01-26 14:53:00,RUSTY DAGGER,1,16
43637,4193,2026-01-26 16:54:00,Phoenix Blade,1,20
43638,4193,2026-01-26 16:30:00,Plate Mail,0,13
43639,4193,2026-01-26 13:20:00,lucky coin,0,18
43640,4194,2026-01-21 14:34:00,Aegis Shield,1,10
43641,4194,2026-01-20 22:29:00,Leather Vest,0,11
43642,4194,2026-01-21 01:39:00,LUCKY COIN,1,24
43643,4194,2026-01-21 12:58:00,Healing Charm,1,20
43644,4194,2026-01-22 16:15:00,  Phoenix Blade ,1,21
43645,4194,2026-01-24 13:19:00,Storm Bow,1,20
43646,4194,2026-01-23 16:18:00,Rusty Dagger,1,11
43647,4194,2026-01-23 16:53:00,Rusty Dagger,1,16
43648,4194,2026-01-25 01:32:00,rusty dagger,1,14
43649,4194,2026-01-24 20:30:00,Rusty Dagger,0,10
43650,4194,2026-01-25 05:21:00,Storm Bow,0,7
43651,4194,2026-01-26 07:10:00,  Iron Sword ,0,10
43652,4196,2026-03-15 04:20:00,Iron Sword,1,18
43653,4196,2026-03-14 23:11:00,Healing Charm,0,14
43654,4196,2026-03-15 17:43:00,Leather Vest,1,20
43655,4197,2026-03-18 08:49:00,Leather Vest,0,19
43656,4197,2026-03-18 15:42:00,Aegis Shield,0,9
43657,4197,2026-03-17 20:58:00,Aegis Shield,1,16
43658,4198,2026-01-09 19:46:00,Iron Sword,0,6
43659,4198,2026-01-09 02:41:00,Rusty Dagger,1,21
43660,4198,2026-01-09 15:27:00,Aegis Shield,0,23
43661,4199,2026-02-15 22:49:00,Frost Wand,1,25
43662,4199,2026-02-15 17:42:00,Rusty Dagger,0,5
43663,4199,2026-02-16 02:13:00,Iron Sword,0,8
43664,4200,2026-02-08 16:54:00,Leather Vest,0,22
43665,4200,2026-02-09 01:21:00,  Rusty Dagger ,1,5
43666,4200,2026-02-08 09:17:00,Leather Vest,0,19
43667,4200,2026-02-08 16:16:00,Aegis Shield,0,25
43668,4200,2026-02-10 01:09:00,Rusty Dagger,0,15
43669,4200,2026-02-09 15:48:00,Plate Mail,1,23
43670,4200,2026-02-09 20:06:00,Iron Sword,1,13
43671,4200,2026-02-12 03:16:00,lucky coin,1,5
43672,4200,2026-02-12 04:42:00,Phoenix Blade,1,10
43673,4200,2026-02-12 03:11:00,Leather Vest,1,6
43674,4201,2026-01-23 18:18:00,iron sword,0,15
43675,4201,2026-01-23 02:18:00,Leather Vest,0,10
43676,4201,2026-01-23 02:43:00,Leather Vest,1,7
43677,4202,2026-03-03 03:01:00,Plate Mail,1,23
43678,4202,2026-03-04 13:25:00,Phoenix Blade,1,13
43679,4202,2026-03-04 01:05:00,Rusty Dagger,0,6
43680,4202,2026-03-04 15:43:00,Aegis Shield,1,12
43681,4203,2026-03-14 20:43:00,Leather Vest,1,7
43682,4203,2026-03-14 02:04:00,Healing Charm,0,18
43683,4203,2026-03-14 22:22:00,Storm Bow,1,24
43684,4203,2026-03-14 19:04:00,Iron Sword,0,15
43685,4204,2026-03-31 20:14:00,Leather Vest,0,11
43686,4204,2026-04-01 08:00:00,Healing Charm,1,5
43687,4204,2026-04-01 05:43:00,Aegis Shield,0,11
43688,4204,2026-04-03 09:57:00,Iron Sword,0,18
43689,4204,2026-04-03 11:42:00,Aegis Shield,0,9
43690,4204,2026-04-03 21:58:00,Leather Vest,1,16
43691,4204,2026-04-04 09:40:00,Storm Bow,0,13
43692,4204,2026-04-05 08:13:00,lucky coin,0,13
43693,4204,2026-04-05 13:58:00,rusty dagger,1,11
43694,4205,2026-03-12 01:30:00,Frost Wand,0,7
43695,4205,2026-03-12 00:30:00,  Iron Sword ,0,14
43696,4205,2026-03-11 23:22:00,storm bow,1,12
43697,4205,2026-03-12 19:14:00,Phoenix Blade,0,19
43698,4205,2026-03-13 23:46:00,Healing Charm,0,17
43699,4205,2026-03-15 08:10:00,Aegis Shield,0,20
43700,4205,2026-03-16 14:16:00,Iron Sword,1,24
43701,4205,2026-03-16 00:31:00,Rusty Dagger,1,13
43702,4205,2026-03-16 21:49:00,Healing Charm,1,5
43703,4205,2026-03-17 19:48:00,Aegis Shield,1,25
43704,4205,2026-03-17 11:19:00,Storm Bow,0,5
43705,4205,2026-03-17 06:08:00,Phoenix Blade,1,9
43706,4205,2026-03-18 17:30:00,  Healing Charm ,1,20
43707,4205,2026-03-20 00:23:00,iron sword,0,25
43708,4205,2026-03-20 08:18:00,Storm Bow,1,24
43709,4206,2026-01-15 00:15:00,Phoenix Blade,1,23
43710,4206,2026-01-14 19:32:00,Lucky Coin,1,5
43711,4206,2026-01-14 12:58:00,Lucky Coin,1,8
43712,4206,2026-01-14 15:55:00,Storm Bow,0,16
43713,4208,2026-02-07 09:37:00,Phoenix Blade,1,23
43714,4208,2026-02-07 15:32:00,rusty dagger,1,10
43715,4208,2026-02-07 12:42:00,Storm Bow,0,17
43716,4208,2026-02-07 14:08:00,Aegis Shield,1,5
43717,4208,2026-02-09 01:58:00,Plate Mail,1,8
43718,4208,2026-02-09 00:18:00,Aegis Shield,0,24
43719,4208,2026-02-08 09:06:00,Frost Wand,0,9
43720,4208,2026-02-08 08:26:00,Phoenix Blade,0,6
43721,4209,2026-03-14 16:48:00,Storm Bow,0,9
43722,4209,2026-03-14 16:24:00,Storm Bow,0,23
43723,4209,2026-03-14 18:31:00,Phoenix Blade,1,20
43724,4209,2026-03-14 14:49:00,Phoenix Blade,1,18
43725,4209,2026-03-18 17:42:00,phoenix blade,1,12
43726,4209,2026-03-18 11:51:00,  Iron Sword ,0,9
43727,4209,2026-03-18 10:59:00,Lucky Coin,1,13
43728,4209,2026-03-21 01:43:00,Phoenix Blade,1,15
43729,4209,2026-03-21 04:10:00,  Healing Charm ,0,18
43730,4209,2026-03-21 03:56:00,Iron Sword,1,15
43731,4209,2026-03-22 20:58:00,Storm Bow,1,14
43732,4209,2026-03-22 12:30:00,Rusty Dagger,0,7
43733,4209,2026-03-22 18:10:00,PHOENIX BLADE,1,8
43734,4209,2026-03-23 12:10:00,Aegis Shield,1,8
43735,4209,2026-03-23 12:17:00,iron sword,0,15
43736,4209,2026-03-23 07:41:00,Healing Charm,1,18
43737,4209,2026-04-10 07:21:00,  Storm Bow ,0,6
43738,4209,2026-04-12 04:05:00,  Frost Wand ,1,9
43739,4209,2026-04-11 21:03:00,Lucky Coin,1,23
43740,4209,2026-04-12 04:03:00,Frost Wand,0,19
43741,4209,2026-04-11 07:16:00,Plate Mail,0,6
43742,4209,2026-05-14 05:48:00,  Frost Wand ,0,5
43743,4209,2026-05-14 15:12:00,Iron Sword,0,16
43744,4209,2026-05-14 10:13:00,Phoenix Blade,1,20
43745,4209,2026-06-25 07:26:00,Phoenix Blade,1,7
43746,4209,2026-06-25 11:43:00,storm bow,0,23
43747,4209,2026-06-25 15:33:00,Storm Bow,1,24
43748,4209,2026-06-25 15:56:00,Aegis Shield,1,24
43749,4209,2026-07-11 07:21:00,Leather Vest,1,10
43750,4209,2026-07-11 19:10:00,phoenix blade,1,16
43751,4211,2026-01-31 21:34:00,Phoenix Blade,1,22
43752,4212,2026-02-15 12:50:00,  Lucky Coin ,0,25
43753,4212,2026-02-15 19:36:00,Aegis Shield,1,9
43754,4212,2026-02-15 19:44:00,Iron Sword,1,6
43755,4212,2026-02-16 16:17:00,Phoenix Blade,1,6
43756,4212,2026-02-17 04:27:00,Healing Charm,1,12
43757,4212,2026-02-16 11:25:00,Frost Wand,0,23
43758,4212,2026-02-16 08:13:00,Leather Vest,0,13
43759,4212,2026-02-18 04:53:00,Storm Bow,1,13
43760,4212,2026-02-18 16:24:00,Leather Vest,1,8
43761,4212,2026-02-18 06:18:00,Phoenix Blade,1,13
43762,4212,2026-02-18 12:32:00,Iron Sword,0,9
43763,4212,2026-02-18 16:04:00,Aegis Shield,0,25
43764,4212,2026-02-19 16:41:00,Lucky Coin,0,15
43765,4212,2026-02-21 13:54:00,Rusty Dagger,1,13
43766,4213,2026-03-21 16:17:00,Phoenix Blade,1,22
43767,4213,2026-03-22 13:19:00,Iron Sword,1,24
43768,4213,2026-03-22 13:31:00,Storm Bow,0,22
43769,4214,2026-03-11 03:50:00,Iron Sword,0,20
43770,4214,2026-03-12 07:11:00,Aegis Shield,0,17
43771,4214,2026-03-14 15:20:00,Phoenix Blade,1,16
43772,4214,2026-03-15 11:27:00,IRON SWORD,1,17
43773,4214,2026-03-15 06:07:00,Leather Vest,0,10
43774,4214,2026-03-16 09:14:00,Iron Sword,0,16
43775,4214,2026-03-16 04:55:00,Iron Sword,1,7
43776,4214,2026-03-15 13:52:00,Phoenix Blade,1,17
43777,4214,2026-03-16 22:51:00,rusty dagger,1,13
43778,4214,2026-03-16 22:20:00,Rusty Dagger,0,23
43779,4214,2026-03-17 02:21:00,Iron Sword,0,15
43780,4214,2026-03-16 18:44:00,Lucky Coin,1,24
43781,4214,2026-03-18 01:20:00,Healing Charm,1,23
43782,4214,2026-03-18 11:00:00,Aegis Shield,1,25
43783,4214,2026-03-17 14:30:00,  Plate Mail ,0,23
43784,4215,2026-02-02 00:13:00,Phoenix Blade,1,10
43785,4215,2026-02-01 23:56:00,Storm Bow,1,10
43786,4217,2026-02-27 18:39:00,  Healing Charm ,0,22
43787,4218,2026-02-19 15:02:00,Rusty Dagger,0,8
43788,4218,2026-02-20 07:38:00,phoenix blade,1,8
43789,4218,2026-02-20 14:17:00,aegis shield,0,7
43790,4218,2026-02-20 12:06:00,Rusty Dagger,0,18
43791,4218,2026-02-23 01:24:00,Iron Sword,1,12
