player_id,install_date,platform,country,acquisition_channel,is_payer,early_sessions,early_matches,early_playmin,lifetime_usd,last_active_day
4608,2026-03-11 11:04:00,Android,GB,paid_social,0,7,2.0,89.0,0.0,2
4609,2026-03-17 13:40:00,Android,TR,cross_promo,0,1,3.0,13.0,0.0,0
4610,2026-03-04 03:14:00,Ios,TR,paid_social,0,1,4.0,14.0,0.0,0
4611,2026-01-14 11:06:00,Android,BR,influencer,0,3,2.0,29.0,0.0,1
4612,2026-02-28 11:05:00,Android,US,cross_promo,0,4,0.0,49.0,0.0,0
4613,2026-03-11 03:36:00,Android,GB,organic,0,14,9.0,204.0,0.0,95
4614,2026-03-27 06:51:00,Android,IN,organic,0,2,4.0,26.0,0.0,0
4615,2026-01-22 02:49:00,Web,IN,organic,1,8,7.0,116.0,16.39,114
4616,2026-01-24 10:55:00,Android,US,organic,0,3,4.0,56.0,0.0,116
4617,2026-03-07 03:03:00,Android,GB,influencer,0,1,0.0,3.0,0.0,0
4618,2026-02-07 07:10:00,Web,JP,organic,0,6,7.0,49.0,0.0,7
4619,2026-03-04 14:44:00,Ios,DE,influencer,0,1,0.0,18.0,0.0,0
4620,2026-03-21 19:56:00,Android,IN,paid_social,0,11,7.0,194.0,0.0,119
4621,2026-01-20 15:58:00,Ios,US,cross_promo,0,7,4.0,83.0,0.0,4
4622,2026-03-29 17:05:00,Ios,FR,organic,0,1,3.0,9.0,0.0,0
4623,2026-01-24 17:57:00,Ios,IN,influencer,0,1,3.0,17.0,0.0,0
4624,2026-02-08 14:29:00,Android,DE,cross_promo,0,2,2.0,40.0,0.0,109
4625,2026-02-17 03:25:00,Android,IN,organic,0,10,7.0,190.0,0.0,119
4626,2026-03-14 00:11:00,Ios,US,influencer,0,1,3.0,0.0,0.0,0
4627,2026-03-20 05:39:00,Android,BR,influencer,0,3,0.0,34.0,0.0,0
4628,2026-01-17 14:59:00,Android,US,organic,0,1,0.0,7.0,0.0,0
4629,2026-02-17 19:49:00,Ios,IN,cross_promo,0,10,7.0,121.0,0.0,3
4630,2026-01-12 18:30:00,Android,FR,paid_social,0,1,0.0,1.0,0.0,0
4631,2026-03-15 10:19:00,Android,US,organic,0,1,0.0,4.0,0.0,0
4632,2026-03-16 12:35:00,Android,DE,paid_social,0,2,3.0,21.0,0.0,0
4633,2026-01-21 13:15:00,Android,BR,influencer,0,10,8.0,125.0,0.0,115
4634,2026-03-01 16:28:00,Ios,US,organic,0,3,0.0,43.0,0.0,0
4635,2026-02-26 19:34:00,Android,IN,cross_promo,0,4,0.0,67.0,0.0,0
4636,2026-01-02 23:15:00,Android,IN,organic,0,9,6.0,178.0,0.0,119
4637,2026-03-18 12:22:00,Ios,GB,paid_social,0,2,0.0,23.0,0.0,0
4638,2026-03-13 09:27:00,Android,US,organic,0,9,10.0,117.0,0.0,9
4639,2026-03-10 18:44:00,Ios,BR,organic,0,8,12.0,82.0,0.0,7
4640,2026-01-18 17:37:00,Ios,JP,cross_promo,0,3,1.0,38.0,0.0,1
4641,2026-03-06 07:38:00,Android,BR,cross_promo,0,4,10.0,45.0,0.0,16
4642,2026-01-22 04:53:00,Android,US,paid_social,0,1,4.0,2.0,0.0,0
4643,2026-03-21 12:48:00,Ios,JP,cross_promo,0,6,7.0,68.0,0.0,2
4644,2026-03-18 11:19:00,Ios,unknown,organic,0,5,0.0,62.0,0.0,1
4645,2026-01-26 01:27:00,Android,JP,organic,0,6,8.0,97.0,0.0,95
4646,2026-03-11 14:00:00,Ios,US,influencer,0,2,4.0,20.0,0.0,0
4647,2026-02-28 22:23:00,Web,JP,paid_social,0,6,5.0,35.0,0.0,6
4648,2026-01-18 07:55:00,Android,IN,organic,0,1,2.0,7.0,0.0,0
4649,2026-03-26 10:31:00,Android,GB,influencer,1,10,2.0,169.0,29.1,118
4650,2026-03-03 23:27:00,Web,US,cross_promo,0,4,0.0,66.0,0.0,117
4651,2026-02-15 10:34:00,Android,JP,organic,0,2,0.0,30.0,0.0,0
4652,2026-03-06 08:32:00,Web,US,organic,0,5,6.0,76.0,0.0,113
4653,2026-02-17 17:45:00,Android,US,organic,0,8,6.0,70.0,0.0,14
4654,2026-01-08 23:49:00,Ios,IN,cross_promo,0,10,8.0,148.0,0.0,107
4655,2026-02-18 04:12:00,Android,IN,organic,0,1,1.0,12.0,0.0,0
4656,2026-01-09 07:01:00,Android,US,organic,1,12,0.0,123.0,16.69,6
4657,2026-02-28 12:13:00,Android,US,organic,0,7,0.0,90.0,0.0,1
4658,2026-01-11 11:16:00,Ios,US,paid_social,0,2,4.0,6.0,0.0,1
4659,2026-01-08 20:10:00,Ios,DE,paid_social,0,3,4.0,17.0,0.0,2
4660,2026-03-27 23:52:00,Ios,JP,influencer,0,5,3.0,80.0,0.0,1
4661,2026-02-05 13:26:00,Ios,BR,organic,0,8,9.0,93.0,0.0,11
4662,2026-02-02 13:30:00,Ios,US,paid_social,0,4,0.0,45.0,0.0,0
4663,2026-01-20 17:52:00,Ios,DE,influencer,0,1,2.0,14.0,0.0,0
4664,2026-03-05 09:18:00,Android,BR,cross_promo,0,3,4.0,42.0,0.0,107
4665,2026-03-19 05:12:00,Ios,IN,influencer,0,2,0.0,41.0,0.0,116
4666,2026-02-21 14:09:00,Android,US,cross_promo,0,3,0.0,28.0,0.0,0
4667,2026-01-22 11:35:00,Ios,BR,organic,0,3,3.0,12.0,0.0,2
4668,2026-01-09 22:20:00,Android,BR,paid_social,0,1,2.0,15.0,0.0,0
4669,2026-01-21 21:09:00,Android,US,organic,0,2,0.0,16.0,0.0,0
4670,2026-01-21 20:15:00,Android,DE,organic,0,1,0.0,15.0,0.0,0
4671,2026-02-23 17:27:00,Web,GB,organic,0,2,3.0,28.0,0.0,0
4672,2026-01-16 22:14:00,Ios,US,organic,0,7,14.0,98.0,0.0,11
4673,2026-01-20 04:09:00,Ios,US,organic,0,5,6.0,38.0,0.0,1
4674,2026-02-24 17:11:00,Web,TR,organic,0,6,3.0,67.0,0.0,2
4675,2026-03-16 11:51:00,Android,US,paid_social,0,11,12.0,109.0,0.0,6
4676,2026-01-13 19:08:00,Android,BR,organic,0,1,2.0,6.0,0.0,0
4677,2026-02-01 02:18:00,Ios,JP,unknown,0,1,4.0,14.0,0.0,0
4678,2026-02-06 01:52:00,Ios,US,paid_social,0,11,3.0,149.0,0.0,119
4679,2026-03-01 09:42:00,Ios,US,paid_social,0,3,4.0,44.0,0.0,0
4680,2026-01-20 06:06:00,Android,GB,paid_social,0,6,7.0,47.0,0.0,12
4681,2026-03-16 03:20:00,Android,DE,organic,0,1,0.0,6.0,0.0,0
4682,2026-01-20 23:04:00,Android,US,organic,0,10,7.0,123.0,0.0,5
4683,2026-01-12 00:08:00,Ios,IN,organic,0,7,4.0,102.0,0.0,7
4684,2026-02-15 19:43:00,Android,IN,paid_social,0,9,7.0,136.0,0.0,117
4685,2026-01-25 21:27:00,Android,DE,paid_social,0,3,0.0,52.0,0.0,0
4686,2026-02-09 20:09:00,Android,IN,influencer,0,1,1.0,12.0,0.0,0
4687,2026-03-06 20:24:00,Ios,BR,paid_social,0,7,3.0,52.0,0.0,8
4688,2026-01-18 14:11:00,Android,JP,organic,0,4,3.0,34.0,0.0,1
4689,2026-02-28 22:57:00,Ios,US,paid_social,0,1,0.0,14.0,0.0,0
4690,2026-01-04 14:18:00,Android,DE,organic,0,1,2.0,10.0,0.0,0
4691,2026-02-07 23:19:00,Android,US,organic,0,7,9.0,95.0,0.0,10
4692,2026-01-02 04:08:00,Android,DE,organic,0,1,0.0,9.0,0.0,0
4693,2026-02-22 15:33:00,Ios,JP,cross_promo,0,1,0.0,15.0,0.0,0
4694,2026-03-29 02:17:00,Android,BR,influencer,0,1,4.0,26.0,0.0,0
4695,2026-02-02 09:11:00,Android,DE,organic,0,4,3.0,37.0,0.0,1
4696,2026-02-09 09:39:00,Android,DE,paid_social,1,9,6.0,117.0,17.54,14
4697,2026-03-02 07:21:00,Android,IN,organic,0,1,0.0,11.0,0.0,0
4698,2026-01-02 01:24:00,Android,JP,paid_social,0,1,1.0,8.0,0.0,0
4699,2026-03-27 13:45:00,Android,US,organic,0,12,1.0,141.0,0.0,3
4700,2026-02-16 12:34:00,Android,US,unknown,0,8,4.0,81.0,0.0,5
4701,2026-01-31 13:13:00,Android,US,paid_social,0,7,8.0,46.0,0.0,4
4702,2026-02-19 13:07:00,Android,DE,paid_social,0,3,4.0,58.0,0.0,0
4703,2026-03-13 06:18:00,Ios,IN,organic,0,3,5.0,44.0,0.0,105
4704,2026-03-18 14:59:00,Ios,BR,cross_promo,0,2,4.0,24.0,0.0,0
4705,2026-02-12 10:33:00,Ios,DE,paid_social,0,2,1.0,8.0,0.0,0
4706,2026-01-18 16:29:00,Web,GB,unknown,0,10,7.0,156.0,0.0,116
4707,2026-02-03 20:51:00,Android,JP,unknown,0,1,4.0,5.0,0.0,0
4708,2026-03-19 08:24:00,Android,JP,cross_promo,0,1,3.0,14.0,0.0,0
4709,2026-03-20 02:11:00,Web,US,paid_social,0,3,4.0,45.0,0.0,0
4710,2026-03-18 02:11:00,Ios,US,organic,0,2,2.0,30.0,0.0,1
4711,2026-02-15 20:12:00,Ios,GB,paid_social,0,2,0.0,11.0,0.0,0
4712,2026-01-19 02:02:00,Android,US,organic,0,2,4.0,30.0,0.0,0
4713,2026-01-16 03:52:00,Android,US,cross_promo,0,2,0.0,22.0,0.0,0
4714,2026-03-07 23:04:00,Ios,JP,influencer,0,6,9.0,47.0,0.0,4
4715,2026-02-25 15:57:00,Ios,US,organic,0,10,8.0,142.0,0.0,119
4716,2026-02-06 18:38:00,Ios,DE,organic,0,1,3.0,17.0,0.0,0
4717,2026-03-07 10:09:00,Ios,US,influencer,0,6,9.0,75.0,0.0,8
4718,2026-03-04 14:36:00,Web,IN,paid_social,0,2,4.0,10.0,0.0,0
4719,2026-03-19 06:27:00,Ios,BR,unknown,0,2,2.0,28.0,0.0,0
4720,2026-01-09 20:27:00,Ios,US,paid_social,0,6,1.0,27.0,0.0,4
4721,2026-01-19 08:24:00,Ios,US,organic,0,7,9.0,108.0,0.0,3
4722,2026-02-04 06:44:00,Web,IN,paid_social,0,1,2.0,13.0,0.0,0
4723,2026-02-19 09:11:00,Android,GB,organic,0,2,3.0,26.0,0.0,0
4724,2026-02-02 04:57:00,Android,IN,organic,0,2,0.0,31.0,0.0,0
4725,2026-03-31 14:59:00,Ios,US,paid_social,0,3,3.0,16.0,0.0,0
4726,2026-01-07 20:45:00,Android,DE,paid_social,0,2,0.0,19.0,0.0,0
4727,2026-03-03 04:15:00,Ios,US,cross_promo,0,8,8.0,90.0,0.0,4
4728,2026-01-04 00:17:00,Android,BR,organic,0,2,0.0,30.0,0.0,79
4729,2026-03-11 17:09:00,Web,US,organic,0,1,0.0,7.0,0.0,0
4730,2026-03-30 22:55:00,Android,DE,paid_social,0,1,4.0,14.0,0.0,0
4731,2026-03-31 08:43:00,Ios,US,paid_social,0,5,1.0,41.0,0.0,2
4732,2026-01-14 04:48:00,Ios,DE,organic,0,7,4.0,72.0,0.0,6
4733,2026-03-06 08:13:00,Android,JP,paid_social,0,3,0.0,15.0,0.0,0
4734,2026-02-26 00:48:00,Ios,IN,paid_social,0,2,0.0,17.0,0.0,0
4735,2026-02-10 21:42:00,Android,GB,organic,0,2,0.0,17.0,0.0,0
4736,2026-01-06 01:30:00,Ios,DE,paid_social,0,11,1.0,100.0,0.0,7
4737,2026-03-18 09:12:00,Ios,BR,influencer,0,8,3.0,154.0,0.0,115
4738,2026-03-04 02:37:00,Android,IN,organic,0,2,1.0,11.0,0.0,0
4739,2026-01-20 07:06:00,Android,US,paid_social,0,3,1.0,33.0,0.0,0
4740,2026-01-10 15:00:00,Android,FR,organic,0,7,11.0,55.0,0.0,4
4741,2026-02-19 07:03:00,Ios,IN,organic,0,3,3.0,50.0,0.0,0
4742,2026-03-25 17:51:00,Web,GB,organic,0,5,4.0,61.0,0.0,1
4743,2026-03-11 09:25:00,Ios,unknown,organic,0,9,10.0,85.0,0.0,10
4744,2026-03-25 14:57:00,Web,unknown,organic,0,1,0.0,7.0,0.0,0
4745,2026-01-10 20:33:00,Android,DE,paid_social,0,2,3.0,23.0,0.0,0
4746,2026-01-19 05:48:00,Ios,IN,cross_promo,0,3,4.0,45.0,0.0,119
4747,2026-02-14 12:05:00,Ios,GB,organic,0,4,3.0,52.0,0.0,2
4748,2026-03-28 03:20:00,Android,JP,influencer,1,2,2.0,18.0,8.83,0
4749,2026-03-14 11:30:00,Android,IN,paid_social,0,5,1.0,53.0,0.0,2
4750,2026-02-09 22:16:00,Android,FR,cross_promo,0,2,0.0,15.0,0.0,0
4751,2026-01-13 04:17:00,Web,JP,paid_social,0,3,4.0,25.0,0.0,0
4752,2026-01-11 02:01:00,Ios,US,organic,0,5,11.0,48.0,0.0,4
4753,2026-01-09 13:52:00,Ios,FR,paid_social,0,8,15.0,99.0,0.0,3
4754,2026-02-02 20:18:00,Android,GB,organic,0,1,0.0,12.0,0.0,0
4755,2026-02-12 09:05:00,Ios,JP,paid_social,0,1,2.0,10.0,0.0,0
4756,2026-01-08 14:20:00,Ios,DE,organic,0,5,7.0,34.0,0.0,1
4757,2026-01-25 21:14:00,Android,US,influencer,0,2,0.0,24.0,0.0,0
4758,2026-01-25 16:06:00,Ios,FR,organic,0,5,3.0,98.0,0.0,79
4759,2026-03-27 06:29:00,Android,JP,influencer,0,2,3.0,5.0,0.0,0
4760,2026-03-21 03:57:00,Android,GB,organic,0,1,3.0,4.0,0.0,0
4761,2026-02-15 11:21:00,Ios,GB,organic,0,5,1.0,29.0,0.0,18
4762,2026-02-09 15:27:00,Web,IN,influencer,0,12,4.0,153.0,0.0,113
4763,2026-01-03 00:52:00,Android,TR,influencer,0,2,0.0,23.0,0.0,0
4764,2026-01-30 11:30:00,Android,TR,influencer,1,1,3.0,12.0,16.39,0
4765,2026-02-15 15:37:00,Android,IN,organic,0,3,4.0,36.0,0.0,1
4766,2026-02-04 02:58:00,Android,FR,paid_social,0,2,3.0,5.0,0.0,0
4767,2026-01-02 06:07:00,Ios,US,paid_social,0,2,4.0,6.0,0.0,0
4768,2026-01-10 17:08:00,Ios,DE,influencer,0,3,1.0,39.0,0.0,0
4769,2026-02-24 01:03:00,Ios,DE,unknown,0,1,4.0,2.0,0.0,0
4770,2026-03-24 11:00:00,Android,US,influencer,0,8,6.0,95.0,0.0,8
4771,2026-01-18 13:10:00,Web,US,paid_social,1,11,7.0,171.0,14.11,113
4772,2026-03-12 03:35:00,Android,IN,influencer,0,6,11.0,87.0,0.0,9
4773,2026-01-14 08:16:00,Web,US,organic,0,11,3.0,149.0,0.0,3
4774,2026-03-14 12:12:00,Ios,IN,organic,0,1,2.0,1.0,0.0,0
4775,2026-03-03 18:54:00,Android,unknown,organic,0,7,7.0,107.0,0.0,4
4776,2026-02-27 03:08:00,Ios,JP,paid_social,0,11,4.0,93.0,0.0,4
4777,2026-02-27 18:43:00,Ios,US,cross_promo,0,9,3.0,105.0,0.0,6
4778,2026-02-16 04:09:00,Ios,BR,paid_social,0,8,9.0,80.0,0.0,5
4779,2026-01-25 02:13:00,Ios,JP,paid_social,0,1,0.0,7.0,0.0,0
4780,2026-02-17 05:45:00,Ios,JP,cross_promo,0,1,1.0,15.0,0.0,0
4781,2026-03-17 04:07:00,Android,US,organic,0,3,0.0,55.0,0.0,0
4782,2026-03-17 09:39:00,Ios,IN,paid_social,1,10,4.0,132.0,14.39,117
4783,2026-02-01 19:41:00,Ios,US,organic,1,13,6.0,251.0,34.35,119
4784,2026-01-28 15:42:00,Ios,JP,organic,0,3,4.0,33.0,0.0,75
4785,2026-01-02 15:18:00,Web,US,paid_social,0,13,7.0,146.0,0.0,3
4786,2026-01-23 22:42:00,Android,FR,influencer,0,1,0.0,10.0,0.0,0
4787,2026-03-12 10:58:00,Android,TR,organic,0,1,0.0,8.0,0.0,0
4788,2026-02-06 01:25:00,Android,JP,cross_promo,0,7,5.0,68.0,0.0,6
4789,2026-03-09 01:03:00,Ios,US,organic,0,5,4.0,43.0,0.0,9
4790,2026-01-28 10:50:00,Web,BR,organic,0,10,5.0,143.0,0.0,112
4791,2026-01-29 23:28:00,Ios,DE,paid_social,0,7,4.0,82.0,0.0,2
4792,2026-03-04 04:42:00,Ios,IN,influencer,0,4,9.0,26.0,0.0,11
4793,2026-03-29 15:14:00,Ios,TR,influencer,0,5,3.0,67.0,0.0,3
4794,2026-02-10 08:34:00,Ios,FR,paid_social,0,1,0.0,19.0,0.0,0
4795,2026-01-01 21:21:00,Ios,DE,organic,0,11,11.0,182.0,0.0,4
4796,2026-02-26 06:53:00,Web,GB,organic,0,1,4.0,13.0,0.0,0
4797,2026-02-02 21:59:00,Ios,US,paid_social,0,2,3.0,29.0,0.0,1
4798,2026-03-27 08:30:00,Web,BR,organic,0,9,7.0,116.0,0.0,6
4799,2026-02-17 00:53:00,Android,US,influencer,0,1,3.0,5.0,0.0,0
4800,2026-02-26 08:50:00,Android,IN,organic,0,2,0.0,11.0,0.0,0
4801,2026-03-23 10:48:00,Ios,IN,organic,0,2,0.0,32.0,0.0,0
4802,2026-01-30 02:35:00,Android,DE,influencer,0,8,8.0,97.0,0.0,3
4803,2026-01-16 12:46:00,Ios,GB,paid_social,0,1,4.0,17.0,0.0,0
4804,2026-03-10 12:18:00,Android,IN,organic,0,3,4.0,42.0,0.0,0
4805,2026-03-07 00:43:00,Ios,US,paid_social,0,2,4.0,9.0,0.0,0
4806,2026-03-24 19:44:00,Ios,GB,organic,0,8,1.0,111.0,0.0,114
4807,2026-02-16 17:13:00,Android,US,organic,0,1,4.0,11.0,0.0,0
4808,2026-03-07 07:01:00,Web,TR,influencer,1,3,4.0,36.0,8.84,103
4809,2026-02-26 20:31:00,Android,US,organic,0,2,0.0,8.0,0.0,0
4810,2026-01-17 00:29:00,Ios,US,cross_promo,0,5,3.0,47.0,0.0,5
4811,2026-02-11 04:04:00,Web,US,organic,0,5,0.0,39.0,0.0,0
4812,2026-01-26 06:13:00,Ios,JP,organic,0,1,2.0,10.0,0.0,0
4813,2026-03-11 18:10:00,Android,JP,paid_social,0,4,3.0,37.0,0.0,1
4814,2026-03-06 10:15:00,Ios,US,organic,0,1,3.0,15.0,0.0,117
4815,2026-02-01 13:54:00,Ios,US,organic,0,2,4.0,35.0,0.0,0
4816,2026-01-23 19:57:00,Android,BR,organic,0,2,0.0,21.0,0.0,0
4817,2026-02-11 05:56:00,Android,IN,influencer,1,7,5.0,40.0,14.12,118
4818,2026-01-23 02:07:00,Ios,FR,organic,1,11,2.0,174.0,17.94,22
4819,2026-02-07 08:35:00,Ios,US,organic,0,1,3.0,19.0,0.0,0
4820,2026-02-25 13:40:00,Ios,IN,organic,0,4,3.0,26.0,0.0,0
4821,2026-02-04 11:50:00,Ios,US,organic,0,5,3.0,56.0,0.0,1
4822,2026-01-12 09:55:00,Android,GB,cross_promo,0,3,0.0,49.0,0.0,0
4823,2026-02-17 19:18:00,Ios,GB,cross_promo,0,1,2.0,20.0,0.0,113
4824,2026-01-02 21:39:00,Ios,BR,organic,0,8,10.0,68.0,0.0,15
4825,2026-03-12 08:55:00,Android,US,paid_social,0,6,3.0,83.0,0.0,2
4826,2026-03-31 17:11:00,Ios,IN,paid_social,0,11,0.0,156.0,0.0,2
4827,2026-02-08 07:14:00,Android,JP,organic,0,5,7.0,91.0,0.0,2
4828,2026-01-01 07:17:00,Ios,US,influencer,0,11,7.0,164.0,0.0,3
4829,2026-02-24 17:44:00,Ios,DE,organic,0,4,1.0,42.0,0.0,1
4830,2026-02-07 08:58:00,Web,FR,influencer,0,1,2.0,7.0,0.0,0
4831,2026-03-10 16:43:00,Ios,BR,organic,0,1,1.0,2.0,0.0,0
4832,2026-01-20 16:05:00,Android,US,influencer,0,1,2.0,6.0,0.0,0
4833,2026-03-15 14:44:00,Android,GB,cross_promo,1,6,5.0,71.0,5.28,1
4834,2026-01-25 13:15:00,Android,IN,paid_social,0,1,0.0,8.0,0.0,0
4835,2026-02-20 16:48:00,Android,US,organic,0,2,0.0,27.0,0.0,0
4836,2026-02-24 18:54:00,Ios,GB,organic,0,3,1.0,39.0,0.0,0
4837,2026-03-17 17:57:00,Ios,unknown,influencer,0,1,4.0,9.0,0.0,0
4838,2026-02-13 00:14:00,Android,TR,cross_promo,0,2,1.0,7.0,0.0,0
4839,2026-02-26 11:03:00,Ios,BR,organic,0,2,0.0,16.0,0.0,0
4840,2026-03-11 15:50:00,Ios,BR,paid_social,0,6,3.0,73.0,0.0,3
4841,2026-03-17 09:36:00,Ios,TR,organic,0,1,2.0,2.0,0.0,0
4842,2026-02-12 12:22:00,Ios,IN,cross_promo,0,3,0.0,44.0,0.0,53
4843,2026-02-07 21:30:00,Ios,JP,organic,1,3,0.0,29.0,24.94,0
4844,2026-01-14 13:54:00,Web,DE,organic,0,2,4.0,18.0,0.0,0
4845,2026-03-12 22:00:00,Ios,TR,paid_social,0,2,0.0,16.0,0.0,0
4846,2026-01-11 12:05:00,Ios,TR,organic,0,5,4.0,63.0,0.0,8
4847,2026-03-13 17:57:00,Ios,GB,organic,0,2,0.0,29.0,0.0,0
4848,2026-03-07 08:51:00,Ios,TR,cross_promo,0,1,2.0,18.0,0.0,0
4849,2026-01-04 08:26:00,Ios,GB,paid_social,0,2,4.0,31.0,0.0,0
4850,2026-01-04 14:19:00,Android,JP,paid_social,0,9,4.0,98.0,0.0,10
4851,2026-01-27 15:22:00,Web,US,paid_social,0,10,8.0,114.0,0.0,4
4852,2026-01-24 08:31:00,Android,IN,paid_social,0,9,5.0,101.0,0.0,4
4853,2026-03-11 06:17:00,Android,US,organic,1,5,3.0,82.0,13.52,119
4854,2026-02-10 08:38:00,Ios,BR,paid_social,0,9,6.0,101.0,0.0,7
4855,2026-01-06 07:00:00,Web,US,paid_social,0,7,4.0,103.0,0.0,3
4856,2026-01-02 14:42:00,Web,GB,paid_social,0,2,0.0,20.0,0.0,0
4857,2026-01-29 17:09:00,Android,US,paid_social,0,2,0.0,28.0,0.0,0
4858,2026-01-11 21:40:00,Ios,US,paid_social,0,4,4.0,57.0,0.0,4
4859,2026-03-01 08:25:00,Android,IN,paid_social,0,2,1.0,23.0,0.0,0
4860,2026-01-07 17:21:00,Web,US,paid_social,0,2,1.0,38.0,0.0,0
4861,2026-01-21 05:47:00,Android,BR,influencer,0,2,0.0,23.0,0.0,0
4862,2026-03-04 12:18:00,Android,DE,paid_social,0,5,10.0,63.0,0.0,11
4863,2026-03-29 04:26:00,Android,US,organic,0,4,6.0,50.0,0.0,5
4864,2026-01-20 17:34:00,Ios,IN,organic,0,1,0.0,1.0,0.0,0
4865,2026-03-04 10:45:00,Android,IN,organic,0,2,3.0,19.0,0.0,0
4866,2026-01-04 07:26:00,Ios,GB,influencer,0,7,7.0,92.0,0.0,10
4867,2026-02-21 13:01:00,Ios,US,influencer,0,6,7.0,45.0,0.0,5
4868,2026-02-17 22:48:00,Android,IN,influencer,0,7,4.0,81.0,0.0,10
4869,2026-03-15 18:36:00,Ios,BR,organic,0,4,2.0,46.0,0.0,3
4870,2026-03-17 21:20:00,Android,US,organic,0,2,4.0,18.0,0.0,0
4871,2026-02-11 06:21:00,Android,US,cross_promo,0,3,1.0,25.0,0.0,0
4872,2026-03-22 18:26:00,Ios,US,paid_social,0,1,1.0,11.0,0.0,0
4873,2026-03-17 17:20:00,Ios,US,paid_social,0,4,4.0,31.0,0.0,10
4874,2026-01-06 08:09:00,Ios,IN,organic,0,6,0.0,36.0,0.0,2
4875,2026-02-27 20:48:00,Ios,IN,organic,0,11,7.0,138.0,0.0,114
4876,2026-02-22 17:50:00,Android,TR,organic,0,1,0.0,14.0,0.0,0
4877,2026-03-27 19:43:00,Ios,BR,paid_social,0,3,2.0,41.0,0.0,0
4878,2026-02-01 03:22:00,Ios,JP,organic,0,1,2.0,1.0,0.0,0
4879,2026-02-17 02:13:00,Android,DE,paid_social,0,1,3.0,18.0,0.0,0
4880,2026-03-15 20:01:00,Ios,US,organic,0,5,4.0,53.0,0.0,2
4881,2026-03-08 13:37:00,Ios,US,organic,0,6,2.0,63.0,0.0,17
4882,2026-03-16 20:24:00,Android,US,organic,0,3,3.0,44.0,0.0,0
4883,2026-01-07 17:01:00,Ios,TR,organic,0,11,4.0,133.0,0.0,7
4884,2026-03-03 10:01:00,Android,JP,paid_social,1,6,1.0,94.0,40.63,2
4885,2026-03-10 07:57:00,Web,US,organic,0,1,4.0,6.0,0.0,0
4886,2026-03-13 06:41:00,Android,US,paid_social,0,8,0.0,102.0,0.0,2
4887,2026-02-18 00:37:00,Web,US,cross_promo,0,3,0.0,35.0,0.0,0
4888,2026-03-30 00:19:00,Ios,TR,organic,0,2,0.0,28.0,0.0,0
4889,2026-02-28 17:02:00,Ios,IN,organic,0,7,4.0,62.0,0.0,13
4890,2026-02-24 00:35:00,Ios,DE,organic,0,4,2.0,74.0,0.0,1
4891,2026-01-11 20:27:00,Android,BR,cross_promo,0,4,1.0,26.0,0.0,6
4892,2026-03-03 04:07:00,Android,TR,cross_promo,0,7,4.0,116.0,0.0,111
4893,2026-03-31 17:21:00,Android,US,paid_social,0,5,3.0,48.0,0.0,118
4894,2026-03-09 01:07:00,Web,US,organic,0,2,0.0,8.0,0.0,0
4895,2026-02-25 11:13:00,Android,DE,organic,0,2,0.0,16.0,0.0,0
4896,2026-03-12 00:28:00,Android,US,organic,0,1,2.0,7.0,0.0,0
4897,2026-02-25 00:49:00,Android,US,paid_social,0,3,3.0,37.0,0.0,1
4898,2026-02-04 17:26:00,Android,JP,influencer,0,6,5.0,60.0,0.0,8
4899,2026-03-20 17:15:00,Ios,BR,paid_social,0,6,0.0,62.0,0.0,2
4900,2026-02-15 14:54:00,Ios,DE,organic,0,3,0.0,13.0,0.0,0
4901,2026-03-10 20:17:00,Ios,IN,organic,0,2,0.0,26.0,0.0,0
4902,2026-03-10 12:35:00,Android,US,organic,0,9,7.0,89.0,0.0,5
4903,2026-01-29 19:32:00,Ios,DE,organic,0,1,1.0,15.0,0.0,114
4904,2026-03-05 16:35:00,Ios,TR,organic,0,8,7.0,102.0,0.0,6
4905,2026-01-05 06:06:00,Android,US,paid_social,0,5,3.0,77.0,0.0,117
4906,2026-02-16 05:09:00,Android,BR,organic,0,4,8.0,51.0,0.0,10
4907,2026-01-22 10:14:00,Web,GB,cross_promo,0,2,3.0,21.0,0.0,0
4908,2026-02-25 03:42:00,Ios,US,paid_social,0,6,9.0,63.0,0.0,5
4909,2026-03-04 12:05:00,Ios,US,organic,0,3,3.0,34.0,0.0,1
4910,2026-01-03 18:22:00,Android,IN,organic,0,8,3.0,67.0,0.0,8
4911,2026-03-13 00:33:00,Web,US,paid_social,0,3,1.0,42.0,0.0,0
4912,2026-01-17 00:13:00,Ios,GB,influencer,0,2,0.0,12.0,0.0,0
4913,2026-03-27 16:46:00,Android,US,influencer,1,16,0.0,277.0,42.62,109
4914,2026-01-27 01:03:00,Android,US,organic,0,9,8.0,124.0,0.0,10
4915,2026-01-03 17:41:00,Ios,DE,organic,0,1,0.0,17.0,0.0,0
4916,2026-02-09 10:18:00,Ios,DE,paid_social,1,10,2.0,136.0,12.4,103
4917,2026-02-12 11:05:00,Android,GB,paid_social,0,3,0.0,51.0,0.0,0
4918,2026-01-08 19:53:00,Web,TR,organic,0,10,7.0,103.0,0.0,12
4919,2026-01-10 00:06:00,Ios,US,organic,0,6,8.0,48.0,0.0,3
4920,2026-02-09 03:00:00,Android,BR,organic,0,6,5.0,49.0,0.0,3
4921,2026-02-17 10:15:00,Ios,IN,organic,0,5,0.0,92.0,0.0,0
4922,2026-01-31 10:31:00,Android,US,organic,0,1,0.0,12.0,0.0,0
